date,order_number,amount_eur,payment_method,month,entity,source_file
2025-03-12 10:55:12,3586607153563047840,11.8,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 11:01:37,3586610380912203090,5.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 11:04:41,3586611931420563080,6.3,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 11:04:45,3586611964379403923,6.3,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 11:06:49,3586613004289972048,13.35,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 11:08:09,3586613669716301787,4.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 11:08:36,3586613895420188666,8.65,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 11:10:43,3586614967920497886,6.5,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 11:10:53,3586615049482933492,6.45,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 11:14:03,3586616639577134712,4.1,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 11:33:35,3586626470337844970,5.05,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 11:33:46,3586626563149403911,11.38,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 11:34:45,3586627061592102750,6.3,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 11:35:01,3586627192479553404,10.05,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 11:36:38,3586628004488418345,4.3,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 11:36:53,3586628134360847421,4.7,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 11:38:10,3586628781634229472,5.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 11:46:40,3586633060302459962,3.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 11:50:35,3586635031759558074,3.75,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 11:58:38,3586639079615239310,3.75,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 12:03:54,3586641729081578960,6.45,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 12:07:58,3586643779450312498,6.25,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 12:09:16,3586644437519832992,6.25,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 12:19:31,3586649590868219663,12.4,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 12:19:32,3586649597327447827,3.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 12:20:59,3586650331221596063,5.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 12:22:53,3586651290601527288,5.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 12:23:29,3586651589957391369,6.5,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 12:27:55,3586653823323608370,9.0,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 12:29:36,3586654664709379492,9.4,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 12:30:42,3586655217350874604,37.0,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 12:32:42,3586656230619223666,3.5,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 12:33:21,3586656551223432881,10.0,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 12:37:51,3586658821818292158,5.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 12:37:56,3586658863962658757,6.45,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 12:44:53,3586662356685428076,12.4,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 12:45:54,3586662871259420053,5.7,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 12:46:37,3586663236088370633,4.7,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 12:49:31,3586664689800582734,37.0,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 12:59:58,3586669951236183240,5.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 13:00:10,3586670050372752596,6.3,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 13:11:54,3586675961128556478,9.7,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 13:12:45,3586676383520135150,11.4,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 13:12:49,3586676416369924086,37.0,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 13:14:03,3586677043502257237,42.45,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 13:15:43,3586677882539218126,6.45,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 13:20:51,3586680459184051666,10.2,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 13:23:47,3586681935738443359,10.2,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 13:24:09,3586682124305962618,10.8,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 13:25:42,3586682900604524236,12.6,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 13:26:13,3586683163411224312,6.25,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 13:28:14,3586684177476491084,6.25,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 13:28:36,3586684363770697578,9.55,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 13:37:42,3586688941056595333,13.0,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 13:40:57,3586690582145144373,5.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 13:44:09,3586692185610786582,6.45,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 13:48:02,3586694141574124549,5.25,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 13:49:53,3586695078405477501,6.1,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 13:56:38,3586698475145795113,6.5,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 13:57:11,3586698747230295657,7.5,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 13:57:46,3586699045252372100,12.75,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 14:06:23,3586703377616082142,12.6,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 14:10:23,3586705390160582162,6.1,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 14:11:47,3586706098402367059,53.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 14:14:29,3586707455049996015,6.45,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 14:16:29,3586708465088731003,8.8,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 14:22:36,3586711546199282848,11.75,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 14:22:38,3586711560929678500,10.8,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 14:35:03,3586717806600656809,3.7,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 14:41:09,3586720877636490509,11.35,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 14:46:58,3586723802475664977,15.7,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 14:51:38,3586726155840919369,6.5,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 14:53:39,3586727170157844416,6.45,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 14:54:59,3586727841238094876,13.8,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 14:56:23,3586728545302352998,4.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 14:56:24,3586728553422525545,13.0,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 14:58:16,3586729493038896378,8.2,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 14:58:17,3586729503784703233,6.45,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 15:00:28,3586730604588176770,7.3,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 15:05:06,3586732929063065200,9.98,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 15:12:46,3586736792604251212,5.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 15:14:00,3586737412530771079,10.38,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 15:14:03,3586737436195034255,8.7,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 15:15:45,3586738289626846412,6.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 15:16:52,3586738859095889162,4.1,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 15:17:39,3586739250508338483,33.73,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 15:24:55,3586742909140997864,12.95,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 15:33:13,3586747081248740395,11.95,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 15:38:00,3586749491992073538,10.8,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 15:38:56,3586749961989002610,3.6,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 15:40:15,3586750628161918400,6.5,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 15:50:54,3586755982492964804,8.58,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 15:51:37,3586756349133854691,13.4,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 15:54:06,3586757597736211576,8.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 16:00:58,3586761048247506335,12.35,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-12 16:08:24,3586764790581696307,5.5,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 08:05:02,3587246281623344425,4.3,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 08:05:14,3587246386615162156,6.5,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 08:17:49,3587252719695435102,3.7,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 08:42:11,3587264978941384137,6.25,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 08:42:14,3587265009148761548,6.25,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 08:47:19,3587267561164641768,13.4,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 08:51:02,3587269435993363954,6.3,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 08:52:19,3587270083283523071,9.2,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 09:29:37,3587288854161266566,6.45,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 09:31:44,3587289916024821672,5.05,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 09:31:55,3587290016209967022,6.5,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 09:38:34,3587293357988123669,9.2,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 09:45:12,3587296694070416530,9.4,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 09:53:12,3587300728554657009,9.6,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 09:58:03,3587303163734005088,6.1,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 10:05:35,3587306955107997172,6.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 10:05:58,3587307148658349582,5.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 10:07:11,3587307759575504431,11.6,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 10:15:59,3587312191444883213,5.45,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 10:25:38,3587317044741149704,13.2,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 10:29:51,3587319173711139998,42.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 10:32:46,3587320639435838748,5.1,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 10:41:08,3587324846213699208,6.45,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 10:41:12,3587324883803051659,6.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 10:41:58,3587325267053385382,6.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 10:42:34,3587325573640230591,11.4,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 10:49:58,3587329293358732328,4.2,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 10:57:15,3587332965530605012,11.0,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 10:57:23,3587333026977158620,11.4,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 10:59:20,3587334010692441668,4.7,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 11:00:17,3587334487165376117,6.3,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 11:05:51,3587337292827595789,6.3,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 11:05:52,3587337295293846545,6.3,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 11:07:35,3587338164269749430,6.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 11:16:11,3587342488160965846,4.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 11:21:47,3587345309199505237,5.7,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 11:35:00,3587351963680904505,6.3,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 11:49:39,3587359333660235416,11.2,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 11:59:55,3587364500883379693,4.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 12:01:01,3587365052736345651,6.1,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 12:03:55,3587366517966116630,26.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 12:12:17,3587370726581081564,6.3,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 12:14:12,3587371692814505572,12.4,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 12:22:11,3587375707518407874,10.2,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 12:22:54,3587376071483331835,12.55,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 12:35:21,3587382339275069359,16.1,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 12:40:27,3587384904435897512,10.4,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 12:44:28,3587386929831744973,17.3,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 12:57:04,3587393268339446937,5.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 12:59:38,3587394560201856266,5.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 13:08:53,3587399212263806654,6.5,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 13:09:46,3587399662815942388,6.1,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 13:10:44,3587400143516735263,6.1,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 13:12:11,3587400877662541667,10.05,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 13:13:20,3587401453112661924,4.1,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 13:13:27,3587401512478840750,3.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 13:21:12,3587405413357720918,15.75,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 13:28:06,3587408884228167359,12.4,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 13:32:43,3587411211160917912,16.43,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 13:37:46,3587413749780190327,5.25,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 13:52:13,3587421022158067559,4.5,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 13:52:21,3587421090198067053,11.4,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 13:54:21,3587422099867703279,3.75,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 13:57:19,3587423589910975562,13.4,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 13:59:47,3587424837296985301,4.1,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 14:13:50,3587431905781356337,11.55,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 14:17:43,3587433857642665961,9.65,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 14:20:10,3587435091732730981,9.38,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 14:20:10,3587435092689032296,6.45,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 14:21:10,3587435595225371808,12.6,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 14:28:54,3587439486583182831,6.3,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 14:31:10,3587440630671873650,4.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 14:40:42,3587445424367080462,6.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 14:43:02,3587446600978404493,6.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 14:43:07,3587446647870723219,6.3,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 14:45:34,3587447881541358885,14.6,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 15:01:21,3587455821048453094,11.8,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 15:02:28,3587456387480818714,6.5,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 15:02:42,3587456501540721711,8.7,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 15:15:32,3587462957455382242,5.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 15:16:04,3587463228994623218,13.4,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 15:18:53,3587464649848657794,5.7,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 15:20:18,3587465356773431235,11.8,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 15:21:20,3587465881640244244,4.7,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 15:26:14,3587468347731612894,4.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 15:28:41,3587469582023005519,5.6,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 15:30:04,3587470279040832907,5.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 15:32:58,3587471733281527281,11.55,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 15:35:08,3587472821376259657,5.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 15:35:35,3587473052180420213,6.45,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 15:38:31,3587474526637659886,12.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 15:41:55,3587476236294690709,13.0,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 15:51:29,3587481054979560786,11.4,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-13 15:52:27,3587481542340908407,13.0,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 08:07:47,3587972442624104122,6.45,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 08:15:26,3587976292525414087,4.1,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 08:18:50,3587978001964340946,8.5,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 08:36:11,3587986734983419683,4.7,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 08:54:28,3587995938729236387,6.45,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 09:30:34,3588014106533172499,3.7,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 09:37:58,3588017835990848908,4.1,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 09:42:30,3588020115091756509,13.0,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 09:45:03,3588021394539025929,4.7,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 09:57:56,3588027878916232957,13.2,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 10:03:39,3588030761837533082,6.45,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 10:04:54,3588031388298778564,6.3,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 10:11:13,3588034569367983221,9.65,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 10:12:05,3588035003813991572,6.45,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 10:12:56,3588035434610955439,6.45,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 10:12:56,3588035428487271596,6.45,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 10:14:36,3588036274008626411,6.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 10:16:34,3588037257111541008,5.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 10:27:31,3588042772436751938,3.6,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 10:30:40,3588044359737546405,4.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 10:30:42,3588044371456431784,4.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 10:37:17,3588047688446252947,13.05,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 10:39:01,3588048562925081600,5.5,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 10:40:21,3588049233963390064,9.8,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 10:44:33,3588051342171575617,13.4,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 10:45:35,3588051867642369408,5.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 10:48:51,3588053511507547683,5.5,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 10:53:30,3588055846862460662,4.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 10:59:45,3588058995836851304,12.15,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 10:59:57,3588059098295309443,5.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 11:03:33,3588060906979857835,20.7,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 11:05:04,3588061674352940607,5.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 11:08:00,3588063144590710611,5.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 11:09:34,3588063937322555356,3.75,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 11:11:47,3588065052235666596,6.45,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 11:14:42,3588066516735628848,6.45,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 11:14:49,3588066577536259642,12.4,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 11:16:41,3588067515533629207,15.75,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 11:16:56,3588067642503599922,11.0,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 11:22:09,3588070270142780767,5.25,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 11:23:49,3588071107183252969,3.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 11:23:55,3588071157170968050,3.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 11:28:52,3588073652035262407,6.5,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 11:30:33,3588074495107142755,4.3,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 11:31:52,3588075160256648401,6.5,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 11:34:19,3588076391268095476,10.35,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 11:41:45,3588080133031859457,6.55,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 11:42:28,3588080496443135290,9.99,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 11:45:20,3588081935508838022,6.5,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 11:54:50,3588086719053829741,6.5,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 11:56:55,3588087771035604782,11.2,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 11:59:09,3588088895805331403,3.75,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 12:02:28,3588090562974061794,11.8,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 12:03:17,3588090969578280240,4.1,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 12:04:03,3588091357534623155,4.1,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 12:09:36,3588094153759659992,4.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 12:09:50,3588094268935247849,11.38,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 12:11:42,3588095213433787506,6.5,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 12:11:48,3588095256811279477,6.5,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 12:13:37,3588096177502950663,6.1,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 12:17:34,3588098164772574775,5.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 12:21:52,3588100324402927502,3.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 12:30:45,3588104799163258343,7.15,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 12:32:38,3588105742806161032,6.1,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 12:33:39,3588106253513004793,6.5,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 12:35:12,3588107034240751474,4.3,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 12:39:06,3588109001025393762,13.45,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 12:44:20,3588111634947642838,9.4,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 12:45:57,3588112448315463277,6.5,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 12:46:08,3588112536873997952,4.7,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 12:48:40,3588113818510694167,13.95,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 12:49:04,3588114016188241727,5.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 12:50:05,3588114526567929740,5.9,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 12:50:43,3588114848489150379,6.3,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 12:52:16,3588115625609794600,5.3,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 12:58:00,3588118515007100353,6.45,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 12:58:41,3588118858545763839,6.3,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 12:58:56,3588118981178824205,5.5,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 13:00:10,3588119604620170841,6.5,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 13:00:31,3588119776485971568,6.5,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 13:03:45,3588121404815447797,10.38,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 13:04:48,3588121938758735677,10.65,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 13:04:48,3588121931653584695,10.3,card,2025-03,Lera World,lera_completed_orders.xlsx
2025-03-14 13:05:29,3588122279654987615,6.5,card,2025-03,Lera World,lera_completed_orders.xlsx
